Tempo,Tensao
5.43398622667209,0.770072818379919
5.48398622667209,0.770072818378854
5.53398622667209,0.770072818378018
5.58398622667209,0.770072818377365
5.63398622667209,0.770072818376853
5.68398622667209,0.770072818376451
5.73398622667209,0.770072818376136
5.78398622667209,0.770072818375889
5.83398622667208,0.770072818375696
5.88398622667208,0.770072818375544
5.93398622667208,0.770072818375424
5.98398622667208,0.77007281837533
6.03398622667208,0.770072818375257
6.08398622667208,0.770072818375199
6.13398622667208,0.770072818375154
6.18398622667208,0.770072818375119
6.23398622667208,0.770072818375091
6.28398622667208,0.770072818375069
6.33398622667208,0.770072818375052
6.38398622667208,0.770072818375038
6.43398622667208,0.770072818375028
6.48398622667208,0.77007281837502
6.53398622667208,0.770072818375013
6.58398622667208,0.770072818375008
6.63398622667208,0.770072818375004
6.68398622667208,0.770072818375001
6.73398622667208,0.770072818374999
6.78398622667208,0.770072818374997
6.83398622667208,0.770072818374995
6.88398622667208,0.770072818374994
6.93398622667208,0.770072818374993
6.98398622667208,0.770072818374992
7.03398622667208,0.770072818374992
7.08398622667208,0.770072818374992
7.13398622667208,0.770072818374991
7.18398622667208,0.770072818374991
7.23398622667208,0.77007281837499
7.28398622667208,0.77007281837499
7.33398622667208,0.77007281837499
7.38398622667208,0.77007281837499
7.43398622667208,0.77007281837499
7.48398622667208,0.77007281837499
7.53398622667208,0.77007281837499
7.58398622667208,0.77007281837499
7.63398622667208,0.77007281837499
7.68398622667208,0.77007281837499
7.73398622667208,0.77007281837499
7.78398622667208,0.77007281837499
7.83398622667208,0.77007281837499
7.88398622667208,0.77007281837499
7.93398622667208,0.77007281837499
7.98398622667208,0.77007281837499
8.03398622667208,0.77007281837499
8.08398622667208,0.77007281837499
8.13398622667208,0.77007281837499
8.18398622667208,0.77007281837499
8.23398622667208,0.77007281837499
8.28398622667208,0.77007281837499
8.33398622667208,0.77007281837499
8.38398622667208,0.77007281837499
8.43398622667208,0.77007281837499
8.48398622667208,0.77007281837499
8.53398622667208,0.77007281837499
8.58398622667208,0.77007281837499
8.63398622667209,0.77007281837499
8.68398622667209,0.77007281837499
8.73398622667209,0.77007281837499
8.78398622667209,0.77007281837499
8.83398622667209,0.77007281837499
8.88398622667209,0.77007281837499
8.93398622667209,0.77007281837499
8.98398622667209,0.77007281837499
9.03398622667209,0.77007281837499
9.08398622667209,0.77007281837499
9.13398622667209,0.77007281837499
9.18398622667209,0.77007281837499
9.23398622667209,0.77007281837499
9.28398622667209,0.77007281837499
9.3339862266721,0.77007281837499
9.3839862266721,0.77007281837499
9.4339862266721,0.77007281837499
9.4839862266721,0.77007281837499
9.5339862266721,0.77007281837499
9.5839862266721,0.77007281837499
9.6339862266721,0.77007281837499
9.6839862266721,0.77007281837499
9.7339862266721,0.77007281837499
9.7839862266721,0.77007281837499
9.8339862266721,0.77007281837499
9.8839862266721,0.77007281837499
9.9339862266721,0.77007281837499
9.9839862266721,0.77007281837499
10,0.77007281837499
